,Mes,Dia,Anio,Evaporacion,Calor,Precipitacion,TempMax,TempMin,TempProm
17627,5,7,1970,9.8,11.21,3.5,35.0,9.2,22.1
17628,5,8,1970,8.9,11.51,0.0,34.5,10.2,22.35
17629,5,9,1970,9.0,13.16,0.0,35.5,13.2,24.35
17630,5,10,1970,11.1,13.26,0.0,36.0,13.2,24.6
17631,5,11,1970,9.2,13.11,0.0,36.5,12.7,24.6
17632,5,12,1970,11.5,12.41,0.0,36.5,11.2,23.85
17633,5,13,1970,10.8,12.58,0.5,35.0,12.2,23.6
17634,5,14,1970,11.0,14.05,0.0,33.0,16.2,24.6
17635,5,15,1970,7.3,12.11,0.0,33.0,12.2,22.6
17636,5,16,1970,8.7,11.6,0.0,30.0,13.2,21.6
17637,5,17,1970,10.0,12.25,0.0,31.0,13.7,22.35
17638,5,18,1970,8.9,10.7,0.0,33.0,9.2,21.1
17639,5,19,1970,6.6,10.53,0.0,33.0,8.7,20.85
17640,5,20,1970,8.7,10.84,0.0,32.0,10.2,21.1
17641,5,21,1970,10.0,11.62,0.0,33.0,11.2,22.1
17642,5,22,1970,11.4,12.11,0.0,33.0,12.2,22.6
17643,5,23,1970,9.5,13.06,0.0,32.0,14.7,23.35
17644,5,24,1970,9.5,12.72,0.0,33.5,13.2,23.35
17645,5,25,1970,8.5,12.72,0.0,33.5,13.2,23.35
17646,5,26,1970,10.2,11.63,0.0,35.0,10.2,22.6
17647,5,27,1970,7.6,11.87,0.0,35.0,10.7,22.85
17648,5,28,1970,10.6,13.06,0.0,35.0,13.2,24.1
17649,5,29,1970,10.8,12.31,0.0,36.0,11.2,23.6
17650,5,30,1970,8.9,12.79,0.0,36.0,12.2,24.1
17651,5,31,1970,11.1,12.79,0.0,36.0,12.2,24.1
17652,6,1,1970,10.3,12.1,16.5,30.0,14.2,22.1
17653,6,2,1970,9.8,8.45,0.0,21.5,15.4,18.45
17654,6,3,1970,7.6,8.95,0.0,24.0,13.9,18.95
17655,6,4,1970,7.3,7.7,0.0,25.0,10.4,17.7
17656,6,5,1970,7.6,10.7,0.0,28.0,13.4,20.7
17657,6,6,1970,7.7,10.95,0.0,28.0,13.9,20.95
17658,6,7,1970,7.3,10.2,0.0,27.0,13.4,20.2
17659,6,8,1970,7.0,9.95,44.0,27.0,12.9,19.95
17660,6,9,1970,7.4,9.7,0.0,23.0,16.4,19.7
17661,6,10,1970,7.2,11.2,0.0,28.0,14.4,21.2
17662,6,11,1970,6.9,10.2,0.0,28.0,12.4,20.2
17663,6,12,1970,6.6,11.85,0.0,31.0,12.9,21.95
17664,6,13,1970,6.7,12.84,0.0,31.0,14.9,22.95
17665,6,14,1970,6.9,10.45,0.0,28.0,12.9,20.45
17666,6,15,1970,7.3,12.2,0.0,28.0,16.4,22.2
17667,6,16,1970,7.1,12.7,0.0,30.0,15.4,22.7
17668,6,17,1970,7.0,9.45,4.5,28.5,10.4,19.45
17669,6,18,1970,6.7,9.95,0.0,30.0,9.9,19.95
17670,6,19,1970,6.7,7.95,1.0,24.5,11.4,17.95
17671,6,20,1970,6.9,7.7,0.0,24.0,11.4,17.7
17672,6,21,1970,6.9,8.7,2.0,22.0,15.4,18.7
17673,6,22,1970,6.2,8.95,10.5,22.0,15.9,18.95
17674,6,23,1970,6.7,9.45,4.5,24.0,14.9,19.45
17675,6,24,1970,6.2,10.2,36.5,25.0,15.4,20.2
17676,6,25,1970,6.5,9.95,20.5,24.0,15.9,19.95
17677,6,26,1970,6.6,7.7,18.5,21.0,14.4,17.7
17678,6,27,1970,6.4,9.45,1.0,23.5,15.4,19.45
17679,6,28,1970,6.5,9.2,0.5,23.0,15.4,19.2
17680,6,29,1970,6.8,9.2,25.0,22.5,15.9,19.2
17681,6,30,1970,6.4,8.7,1.0,22.0,15.4,18.7
17682,7,1,1970,6.8,8.2,0.0,22.0,14.4,18.2
17683,7,2,1970,6.1,6.65,0.0,22.0,11.3,16.65
17684,7,3,1970,6.8,7.15,0.0,23.0,11.3,17.15
17685,7,4,1970,6.9,7.65,0.0,23.0,12.3,17.65
17686,7,5,1970,6.4,8.65,0.0,24.0,13.3,18.65
17687,7,6,1970,11.2,9.65,24.5,26.0,13.3,19.65
17688,7,7,1970,8.8,9.15,0.0,26.0,12.3,19.15
17689,7,8,1970,6.2,9.15,24.5,26.0,12.3,19.15
17690,7,9,1970,5.9,9.4,11.5,25.0,13.8,19.4
17691,7,10,1970,6.3,8.9,13.0,24.0,13.8,18.9
17692,7,11,1970,6.4,9.4,12.0,25.0,13.8,19.4
17693,7,12,1970,6.5,8.9,0.0,25.5,12.3,18.9
17694,7,13,1970,5.9,9.15,0.0,26.0,12.3,19.15
17695,7,14,1970,6.3,8.65,0.0,26.0,11.3,18.65
17696,7,15,1970,6.5,8.4,9.0,24.0,12.8,18.4
17697,7,16,1970,8.5,8.65,9.5,24.0,13.3,18.65
17698,7,17,1970,5.8,8.9,0.0,24.5,13.3,18.9
17699,7,18,1970,6.2,9.15,0.0,23.0,15.3,19.15
17700,7,19,1970,5.9,10.15,35.0,24.0,16.3,20.15
17701,7,20,1970,6.5,9.9,9.0,23.0,16.8,19.9
17702,7,21,1970,6.5,7.9,8.0,22.5,13.3,17.9
17703,7,22,1970,6.1,8.65,0.0,23.0,14.3,18.65
17704,7,23,1970,6.5,7.9,0.0,24.0,11.8,17.9
17705,7,24,1970,6.6,7.65,7.0,23.0,12.3,17.65
17706,7,25,1970,6.1,11.65,6.0,28.0,15.3,21.65
17707,7,26,1970,5.9,8.15,0.0,24.0,12.3,18.15
17708,7,27,1970,6.5,9.15,0.0,24.0,14.3,19.15
17709,7,28,1970,6.2,9.15,0.0,24.0,14.3,19.15
17710,7,29,1970,6.6,7.65,2.0,22.0,13.3,17.65
17711,7,30,1970,9.7,8.4,13.0,23.0,13.8,18.4
17712,7,31,1970,5.8,9.65,0.0,26.0,13.3,19.65
17713,8,1,1970,5.8,10.15,0.0,26.0,14.3,20.15
17714,8,2,1970,6.3,8.0,0.0,25.0,11.0,18.0
17715,8,3,1970,6.7,8.0,0.0,26.0,10.0,18.0
17716,8,4,1970,7.0,7.5,0.0,25.0,10.0,17.5
17717,8,5,1970,9.4,6.5,14.5,23.0,10.0,16.5
17718,8,6,1970,5.1,7.5,18.0,22.0,13.0,17.5
17719,8,7,1970,6.1,8.25,15.0,24.0,12.5,18.25
17720,8,8,1970,5.9,7.5,0.0,23.0,12.0,17.5
17721,8,9,1970,5.8,8.0,0.0,24.0,12.0,18.0
17722,8,10,1970,6.1,9.5,0.0,25.0,14.0,19.5
17723,8,11,1970,6.2,8.0,38.0,26.0,10.0,18.0
17724,8,12,1970,4.1,7.75,0.0,25.0,10.5,17.75
17725,8,13,1970,6.2,9.0,25.0,26.0,12.0,19.0
17726,8,14,1970,6.3,8.5,25.0,25.0,12.0,18.5
17727,8,15,1970,4.6,8.0,1.0,24.0,12.0,18.0
17728,8,16,1970,4.8,6.0,0.0,20.0,12.0,16.0
17729,8,17,1970,3.1,7.5,0.0,23.0,12.0,17.5
17730,8,18,1970,5.7,8.5,0.0,25.0,12.0,18.5
17731,8,19,1970,6.2,7.5,0.0,25.0,10.0,17.5
17732,8,20,1970,5.3,6.79,25.0,25.0,8.0,16.5
17733,8,21,1970,6.8,8.25,0.0,24.0,12.5,18.25
17734,8,22,1970,4.0,6.11,4.0,23.0,9.0,16.0
17735,8,23,1970,5.3,8.5,0.0,26.0,11.0,18.5
17736,8,24,1970,2.1,8.25,0.5,25.5,11.0,18.25
17737,8,25,1970,4.2,7.5,0.0,25.0,10.0,17.5
17738,8,26,1970,4.3,6.79,0.0,25.0,8.0,16.5
17739,8,27,1970,6.4,7.5,0.0,24.0,11.0,17.5
17740,8,28,1970,6.0,8.0,0.0,24.0,12.0,18.0
17741,8,29,1970,6.6,7.5,0.0,24.0,11.0,17.5
17742,8,30,1970,6.2,8.0,0.0,23.0,13.0,18.0
17743,8,31,1970,4.4,7.5,0.0,24.0,11.0,17.5
17744,9,1,1970,3.8,10.5,8.0,29.0,12.0,20.5
17745,9,2,1970,3.6,10.9,25.0,29.0,12.8,20.9
17746,9,3,1970,5.5,11.9,20.2,29.0,14.8,21.9
17747,9,4,1970,5.8,9.9,11.5,26.0,13.8,19.9
17748,9,5,1970,6.0,10.15,36.4,28.0,12.3,20.15
17749,9,6,1970,5.8,9.9,0.0,28.0,11.8,19.9
17750,9,7,1970,5.7,9.9,0.0,27.0,12.8,19.9
17751,9,8,1970,6.1,9.9,0.0,28.0,11.8,19.9
17752,9,9,1970,6.3,9.9,0.0,28.0,11.8,19.9
17753,9,10,1970,6.1,8.41,0.0,27.0,9.8,18.4
17754,9,11,1970,5.6,10.4,0.0,28.0,12.8,20.4
17755,9,12,1970,5.5,9.65,0.0,27.0,12.3,19.65
17756,9,13,1970,5.9,10.4,5.5,28.0,12.8,20.4
17757,9,14,1970,6.1,10.4,2.5,29.0,11.8,20.4
17758,9,15,1970,5.7,9.9,0.0,27.0,12.8,19.9
17759,9,16,1970,5.6,10.9,9.5,28.0,13.8,20.9
17760,9,17,1970,5.0,10.65,0.0,27.5,13.8,20.65
17761,9,18,1970,5.5,10.4,0.0,28.0,12.8,20.4
17762,9,19,1970,5.0,10.9,0.0,29.0,12.8,20.9
17763,9,20,1970,7.0,10.4,1.0,28.0,12.8,20.4
17764,9,21,1970,3.5,10.4,1.5,29.0,11.8,20.4
17765,9,22,1970,3.0,9.41,0.0,29.0,9.8,19.4
17766,9,23,1970,5.5,11.4,0.0,29.0,13.8,21.4
17767,9,24,1970,4.6,10.4,3.0,27.0,13.8,20.4
17768,9,25,1970,2.0,9.4,0.0,27.0,11.8,19.4
17769,9,26,1970,6.1,9.4,58.0,26.0,12.8,19.4
17770,9,27,1970,7.3,9.4,11.5,25.0,13.8,19.4
17771,9,28,1970,5.5,10.4,0.0,27.0,13.8,20.4
17772,9,29,1970,5.8,9.9,0.0,26.0,13.8,19.9
17773,9,30,1970,5.9,10.4,0.0,27.0,13.8,20.4
17774,10,1,1970,5.9,8.4,11.0,25.0,11.8,18.4
17775,10,2,1970,6.0,9.3,0.0,23.0,15.6,19.3
17776,10,3,1970,5.6,7.8,0.0,23.0,12.6,17.8
17777,10,4,1970,5.2,7.3,0.0,23.0,11.6,17.3
17778,10,5,1970,5.7,8.8,0.0,25.0,12.6,18.8
17779,10,6,1970,5.8,7.8,0.0,24.0,11.6,17.8
17780,10,7,1970,5.7,9.8,0.0,26.0,13.6,19.8
17781,10,8,1970,6.1,8.8,0.0,26.0,11.6,18.8
17782,10,9,1970,3.1,8.8,0.0,25.0,12.6,18.8
17783,10,10,1970,3.5,9.3,0.0,26.0,12.6,19.3
17784,10,11,1970,7.1,8.8,0.0,25.0,12.6,18.8
17785,10,12,1970,5.1,7.8,0.0,24.0,11.6,17.8
17786,10,13,1970,5.2,8.8,0.0,26.0,11.6,18.8
17787,10,14,1970,3.7,9.3,0.0,26.0,12.6,19.3
17788,10,15,1970,6.5,6.3,0.0,20.0,12.6,16.3
17789,10,16,1970,3.4,7.3,0.0,21.0,13.6,17.3
17790,10,17,1970,7.6,6.33,0.0,23.0,9.6,16.3
17791,10,18,1970,6.0,6.33,0.0,23.0,9.6,16.3
17792,10,19,1970,4.9,8.3,0.0,25.0,11.6,18.3
17793,10,20,1970,4.8,8.3,0.0,26.0,10.6,18.3
17794,10,21,1970,5.0,8.3,0.0,26.0,10.6,18.3
17795,10,22,1970,5.1,8.3,0.0,26.0,10.6,18.3
17796,10,23,1970,3.9,8.3,0.0,26.0,10.6,18.3
17797,10,24,1970,5.1,6.98,0.0,25.0,8.6,16.8
17798,10,25,1970,5.7,7.17,0.0,26.0,7.6,16.8
17799,10,26,1970,5.4,7.97,0.0,27.0,8.6,17.8
17800,10,27,1970,5.2,7.83,0.0,26.0,9.6,17.8
17801,10,28,1970,5.5,7.47,0.0,26.0,8.6,17.3
17802,10,29,1970,5.3,5.99,8.0,23.0,8.6,15.8
17803,10,30,1970,5.0,6.83,0.0,24.0,9.6,16.8
17804,10,31,1970,5.2,6.8,0.0,23.0,10.6,16.8
17805,11,1,1970,5.5,7.81,0.0,27.3,7.6,17.45
17806,11,2,1970,3.6,8.71,0.0,29.3,7.3,18.3
17807,11,3,1970,4.4,7.24,0.0,27.3,5.3,16.3
17808,11,4,1970,3.7,5.8,4.0,21.3,10.3,15.8
17809,11,5,1970,2.6,5.37,0.0,21.3,9.3,15.3
17810,11,6,1970,2.6,7.24,0.0,26.3,7.3,16.8
17811,11,7,1970,2.7,7.24,0.0,26.3,7.3,16.8
17812,11,8,1970,4.8,7.73,0.0,27.3,7.3,17.3
17813,11,9,1970,3.4,8.22,0.0,28.3,7.3,17.8
17814,11,10,1970,4.5,7.47,0.0,27.3,6.3,16.8
17815,11,11,1970,4.4,9.3,0.0,27.3,11.3,19.3
17816,11,12,1970,5.8,10.3,0.0,29.3,11.3,20.3
17817,11,13,1970,5.6,7.73,0.0,27.3,7.3,17.3
17818,11,14,1970,4.3,7.24,0.0,27.3,5.3,16.3
17819,11,15,1970,4.7,7.24,0.0,26.3,7.3,16.8
17820,11,16,1970,2.8,5.17,0.0,23.3,4.3,13.8
17821,11,17,1970,4.6,6.06,0.0,26.3,1.3,13.8
17822,11,18,1970,2.5,6.23,0.0,27.3,-0.7,13.3
17823,11,19,1970,3.4,5.85,0.0,26.3,-0.2,13.05
17824,11,20,1970,4.7,6.97,0.0,28.3,1.3,14.8
17825,11,21,1970,6.9,6.52,0.0,27.3,1.3,14.3
17826,11,22,1970,4.5,7.88,0.0,29.3,3.8,16.55
17827,11,23,1970,4.4,7.47,0.0,27.3,6.3,16.8
17828,11,24,1970,4.5,6.77,0.0,26.3,5.3,15.8
17829,11,25,1970,7.1,7.24,0.0,27.3,5.3,16.3
17830,11,26,1970,4.6,7.14,0.0,28.3,2.3,15.3
17831,11,27,1970,4.3,7.98,0.0,29.3,4.3,16.8
17832,11,28,1970,2.0,7.51,0.0,28.3,4.3,16.3
17833,11,29,1970,5.7,7.61,0.0,28.3,4.8,16.55
17834,11,30,1970,4.1,7.04,0.0,27.3,4.3,15.8
17835,12,1,1970,4.4,5.58,0.0,24.0,4.8,14.4
17836,12,2,1970,4.4,5.21,0.0,23.0,5.3,14.15
17837,12,3,1970,3.9,5.58,0.0,24.0,4.8,14.4
17838,12,4,1970,5.7,4.66,0.0,23.0,1.8,12.4
17839,12,5,1970,5.2,4.57,0.0,22.0,4.3,13.15
17840,12,6,1970,3.7,4.35,0.0,22.0,2.8,12.4
17841,12,7,1970,4.7,3.82,0.0,20.0,5.3,12.65
17842,12,8,1970,3.3,3.22,0.0,19.0,4.3,11.65
17843,12,9,1970,2.8,4.65,0.0,22.0,4.8,13.4
17844,12,10,1970,4.2,4.57,0.0,22.0,4.3,13.15
17845,12,11,1970,3.4,4.8,0.0,22.5,4.3,13.4
17846,12,12,1970,3.7,5.91,0.0,24.5,5.3,14.9
17847,12,13,1970,3.4,5.76,0.0,23.5,6.8,15.15
17848,12,14,1970,3.9,5.52,0.0,23.0,6.8,14.9
17849,12,15,1970,1.2,5.76,0.0,23.0,7.8,15.4
17850,12,16,1970,4.3,5.64,0.0,24.5,3.8,14.15
17851,12,17,1970,5.3,5.87,0.0,25.0,3.8,14.4
17852,12,18,1970,2.4,6.36,0.0,25.0,6.3,15.65
17853,12,19,1970,4.3,5.58,0.0,24.0,4.8,14.4
17854,12,20,1970,2.8,5.96,0.0,25.0,4.3,14.65
17855,12,21,1970,4.9,6.25,0.0,25.0,5.8,15.4
17856,12,22,1970,2.3,5.76,0.0,23.5,6.8,15.15
17857,12,23,1970,3.5,6.48,0.0,25.0,6.8,15.9
17858,12,24,1970,4.2,5.52,0.0,23.0,6.8,14.9
17859,12,25,1970,2.3,6.24,0.0,24.5,6.8,15.65
17860,12,26,1970,2.2,5.52,0.0,23.0,6.8,14.9
17861,12,27,1970,6.0,6.0,0.0,24.0,6.8,15.4
17862,12,28,1970,4.0,6.6,0.0,25.0,7.3,16.15
17863,12,29,1970,6.0,5.85,0.0,25.5,2.3,13.9
17864,12,30,1970,2.8,4.95,0.0,23.0,3.8,13.4
17865,12,31,1970,4.1,4.8,0.0,23.0,2.8,12.9
17866,1,1,1971,2.8,5.3,0.0,23.0,5.8,14.4
17867,1,2,1971,3.4,5.98,0.0,25.0,4.4,14.7
17868,1,3,1971,6.0,5.89,0.0,25.0,3.9,14.45
17869,1,4,1971,5.3,5.54,0.0,25.0,1.7,13.35
17870,1,5,1971,4.5,5.05,0.0,24.4,0.0,12.2
17871,1,6,1971,5.6,5.72,0.0,25.6,1.1,13.35
17872,1,7,1971,7.0,5.7,0.0,25.0,2.8,13.9
17873,1,8,1971,5.7,6.37,0.0,25.6,5.0,15.3
17874,1,9,1971,4.1,5.79,0.2,23.9,6.1,15.0
17875,1,10,1971,3.1,5.46,0.0,23.9,4.4,14.15
17876,1,11,1971,3.3,5.57,0.0,23.9,5.0,14.45
17877,1,12,1971,3.4,7.13,0.3,26.7,6.1,16.4
17878,1,13,1971,3.9,8.36,0.0,28.3,7.8,18.05
17879,1,14,1971,4.4,6.21,0.0,25.0,5.6,15.3
17880,1,15,1971,3.8,7.65,0.2,27.2,7.2,17.2
17881,1,16,1971,8.4,6.23,0.0,23.3,8.9,16.1
17882,1,17,1971,5.2,6.95,0.0,23.9,10.0,16.95
17883,1,18,1971,5.1,6.46,0.0,25.0,6.7,15.85
17884,1,19,1971,5.2,6.4,0.0,26.1,3.9,15.0
17885,1,20,1971,6.9,4.27,0.0,21.1,5.0,13.05
17886,1,21,1971,6.3,5.61,0.0,25.0,2.2,13.6
17887,1,22,1971,4.4,7.01,0.0,27.2,4.4,15.8
17888,1,23,1971,4.3,6.4,0.0,26.1,3.9,15.0
17889,1,24,1971,4.2,6.21,0.0,26.1,2.8,14.45
17890,1,25,1971,4.6,6.48,0.0,26.7,2.8,14.75
17891,1,26,1971,3.5,7.6,0.0,28.9,3.3,16.1
17892,1,27,1971,8.2,7.02,0.0,26.7,5.6,16.15
17893,1,28,1971,7.0,6.61,0.0,25.6,6.1,15.85
17894,1,29,1971,4.4,6.49,0.0,26.1,4.4,15.25
17895,1,30,1971,4.5,7.28,0.0,26.7,6.7,16.7
17896,1,31,1971,5.9,6.91,0.0,27.2,3.9,15.55
17897,2,1,1971,5.4,6.61,0.0,27.2,2.2,14.7
17898,2,2,1971,7.4,7.44,0.0,29.4,1.1,15.25
17899,2,3,1971,4.2,7.42,0.0,27.8,5.0,16.4
17900,2,4,1971,5.1,7.45,0.0,27.2,6.4,16.8
17901,2,5,1971,5.4,5.98,0.0,25.0,4.4,14.7
17902,2,6,1971,5.9,5.51,0.0,24.4,3.3,13.85
17903,2,7,1971,7.1,5.81,0.0,24.4,5.0,14.7
17904,2,8,1971,6.4,5.34,0.0,24.4,2.2,13.3
17905,2,9,1971,5.1,5.65,0.0,25.6,0.6,13.1
17906,2,10,1971,4.8,6.11,0.0,26.1,2.2,14.15
17907,2,11,1971,4.7,5.51,0.0,24.4,3.3,13.85
17908,2,12,1971,5.1,5.51,0.0,24.4,3.3,13.85
17909,2,13,1971,6.5,6.29,0.0,26.1,3.3,14.7
17910,2,14,1971,5.7,4.9,0.0,23.9,0.6,12.25
17911,2,15,1971,5.9,5.27,0.0,24.4,1.7,13.05
17912,2,16,1971,5.7,6.48,0.0,26.7,2.8,14.75
17913,2,17,1971,4.7,6.37,0.0,25.6,5.0,15.3
17914,2,18,1971,5.6,7.81,0.0,27.8,6.7,17.25
17915,2,19,1971,5.0,7.81,0.0,28.1,6.1,17.1
17916,2,20,1971,7.6,7.66,0.0,28.3,5.0,16.65
17917,2,21,1971,9.4,7.12,0.0,28.3,2.2,15.25
17918,2,22,1971,9.1,6.99,0.0,27.8,2.8,15.3
17919,2,23,1971,7.3,6.38,0.0,26.7,2.2,14.45
17920,2,24,1971,6.4,6.48,0.0,26.7,2.8,14.75
17921,2,25,1971,8.5,6.71,0.0,27.2,2.8,15.0
17922,2,26,1971,10.2,6.68,0.0,26.7,3.9,15.3
17923,2,27,1971,7.7,6.75,0.0,25.6,6.7,16.15
17924,2,28,1971,6.2,7.19,0.0,27.8,3.9,15.85
17925,3,1,1971,8.1,7.83,0.0,29.4,3.3,16.35
17926,3,2,1971,7.8,7.32,0.0,28.3,3.3,15.8
17927,3,3,1971,8.2,8.11,0.0,30.0,3.3,16.65
17928,3,4,1971,8.4,5.69,0.0,22.2,8.9,15.55
17929,3,5,1971,6.2,6.4,0.0,26.1,3.9,15.0
17930,3,6,1971,7.2,7.71,0.0,28.9,3.9,16.4
17931,3,7,1971,1.0,8.05,0.0,29.4,4.4,16.9
17932,3,8,1971,8.6,8.9,0.0,31.1,5.0,18.05
17933,3,9,1971,7.7,7.42,0.0,27.8,5.0,16.4
17934,3,10,1971,8.2,8.18,0.0,29.4,5.0,17.2
17935,3,11,1971,8.8,8.32,0.0,29.4,5.6,17.5
17936,3,12,1971,9.7,9.14,0.0,30.6,6.7,18.65
17937,3,13,1971,8.9,7.81,0.0,28.9,4.4,16.65
17938,3,14,1971,8.8,7.6,0.0,28.9,3.3,16.1
17939,3,15,1971,8.4,8.05,0.0,29.4,4.4,16.9
17940,3,16,1971,9.6,8.2,0.0,28.9,6.1,17.5
17941,3,17,1971,9.3,10.36,0.0,32.2,8.9,20.55
17942,3,18,1971,5.3,10.55,3.0,28.9,12.2,20.55
17943,3,19,1971,7.3,8.65,0.0,27.8,9.4,18.6
17944,3,20,1971,9.7,8.17,0.0,27.2,8.9,18.05
17945,3,21,1971,5.8,8.35,2.3,26.1,10.6,18.35
17946,3,22,1971,8.3,9.75,0.0,27.8,11.7,19.75
17947,3,23,1971,7.4,9.01,0.0,28.9,8.9,18.9
17948,3,24,1971,0.6,9.19,0.0,28.9,9.4,19.15
17949,3,25,1971,4.9,10.0,0.9,30.0,10.0,20.0
17950,3,26,1971,6.7,10.85,0.1,28.9,12.8,20.85
17951,3,27,1971,7.9,9.68,0.0,32.2,6.7,19.45
17952,3,28,1971,8.2,10.19,0.0,31.1,9.4,20.25
17953,3,29,1971,8.3,10.26,0.0,30.6,10.0,20.3
17954,3,30,1971,9.7,10.55,0.0,32.2,9.4,20.8
17955,3,31,1971,8.9,10.8,8.7,27.2,14.4,20.8
17956,4,1,1971,7.2,10.55,0.0,30.0,11.1,20.55
17957,4,2,1971,8.7,9.26,0.0,29.4,8.9,19.15
17958,4,3,1971,11.0,10.55,0.0,27.8,13.3,20.55
17959,4,4,1971,9.3,8.65,0.0,28.9,7.8,18.35
17960,4,5,1971,9.2,9.28,0.0,30.6,7.2,18.9
17961,4,6,1971,8.4,7.28,0.0,26.1,7.8,16.95
17962,4,7,1971,10.5,5.55,0.0,20.0,11.1,15.55
17963,4,8,1971,7.9,6.59,0.0,24.4,8.3,16.35
17964,4,9,1971,8.6,7.42,0.0,27.8,5.0,16.4
17965,4,10,1971,9.1,8.88,0.0,30.0,6.7,18.35
17966,4,11,1971,11.2,8.11,0.0,27.8,7.8,17.8
17967,4,12,1971,9.2,8.48,0.0,28.9,7.2,18.05
17968,4,13,1971,8.9,7.55,0.0,27.8,5.6,16.7
17969,4,14,1971,9.0,7.55,0.0,27.8,5.6,16.7
17970,4,15,1971,10.0,8.32,0.0,29.4,5.6,17.5
17971,4,16,1971,7.1,7.97,0.0,27.2,8.3,17.75
17972,4,17,1971,10.9,7.81,0.0,27.8,6.7,17.25
17973,4,18,1971,10.8,7.53,0.0,28.3,4.4,16.35
17974,4,19,1971,11.0,7.81,0.0,28.9,4.4,16.65
17975,4,20,1971,9.7,8.66,0.0,31.1,3.9,17.5
17976,4,21,1971,9.3,8.74,0.0,31.7,3.3,17.5
17977,4,22,1971,11.0,9.67,0.0,31.7,7.2,19.45
17978,4,23,1971,13.0,9.67,0.0,31.7,7.2,19.45
17979,4,24,1971,9.7,10.68,0.0,33.3,8.9,21.1
17980,4,25,1971,11.3,10.47,0.0,33.9,7.8,20.85
17981,4,26,1971,8.7,10.36,0.0,32.2,8.9,20.55
17982,4,27,1971,9.5,11.12,0.0,33.3,10.0,21.65
17983,4,28,1971,9.5,12.19,0.0,33.3,12.2,22.75
17984,4,29,1971,10.9,11.27,0.0,33.9,10.0,21.95
17985,4,30,1971,10.8,12.6,0.0,37.8,11.1,24.45
17986,5,1,1971,10.4,10.96,0.0,34.4,8.9,21.65
17987,5,2,1971,10.0,11.65,0.6,33.3,11.1,22.2
17988,5,3,1971,9.9,12.34,1.0,35.0,11.7,23.35
17989,5,4,1971,10.1,11.94,0.0,33.3,11.7,22.5
17990,5,5,1971,10.1,12.45,0.0,34.4,12.2,23.3
17991,5,6,1971,10.0,13.25,0.0,33.3,14.4,23.85
17992,5,7,1971,10.4,10.74,0.0,31.1,10.6,20.85
17993,5,8,1971,8.5,10.68,0.0,33.3,8.9,21.1
17994,5,9,1971,9.3,12.19,0.0,33.3,12.2,22.75
17995,5,10,1971,12.0,12.74,0.0,34.4,12.8,23.6
17996,5,11,1971,10.4,12.59,0.0,32.8,13.3,23.05
17997,5,12,1971,11.7,12.06,0.0,32.8,12.2,22.5
17998,5,13,1971,10.6,10.8,0.0,32.2,10.0,21.1
17999,5,14,1971,11.9,12.28,0.0,31.7,13.3,22.5
18000,5,15,1971,10.6,10.0,0.0,28.9,11.1,20.0
18001,5,16,1971,9.8,10.55,0.0,30.0,11.1,20.55
18002,5,17,1971,10.2,10.98,0.0,32.8,10.0,21.4
18003,5,18,1971,8.8,11.41,0.0,33.3,10.6,21.95
18004,5,19,1971,9.4,12.45,0.0,34.4,12.2,23.3
18005,5,20,1971,9.6,12.71,0.0,35.6,12.2,23.9
18006,5,21,1971,9.6,13.25,0.0,33.3,14.4,23.85
18007,5,22,1971,8.8,13.54,0.0,33.3,15.0,24.15
18008,5,23,1971,8.2,13.5,0.0,34.4,14.4,24.4
18009,5,24,1971,6.9,12.98,1.1,34.4,13.3,23.85
18010,5,25,1971,5.4,12.82,0.5,31.7,14.4,23.05
18011,5,26,1971,5.5,12.8,6.7,30.0,15.6,22.8
18012,5,27,1971,6.2,11.65,0.0,29.4,13.9,21.65
18013,5,28,1971,6.2,11.95,0.1,30.0,13.9,21.95
18014,5,29,1971,6.2,10.55,11.3,30.0,11.1,20.55
18015,5,30,1971,3.0,9.7,19.5,26.1,13.3,19.7
18016,5,31,1971,6.8,11.1,0.0,28.9,13.3,21.1
18017,6,1,1971,6.8,12.28,0.0,31.7,13.3,22.5
18018,6,2,1971,8.6,13.26,0.0,32.2,15.0,23.6
18019,6,3,1971,7.1,12.43,3.3,32.2,13.3,22.75
18020,6,4,1971,7.8,12.45,0.0,30.6,14.4,22.5
18021,6,5,1971,9.6,11.65,0.0,28.9,14.4,21.65
18022,6,6,1971,8.8,11.1,0.0,30.0,12.2,21.1
18023,6,7,1971,9.3,13.56,0.0,32.2,15.6,23.9
18024,6,8,1971,10.0,13.8,0.0,32.2,16.1,24.15
18025,6,9,1971,9.0,11.89,0.0,32.2,12.2,22.2
18026,6,10,1971,6.6,13.22,0.0,31.1,15.6,23.35
18027,6,11,1971,9.0,12.93,2.6,31.1,15.0,23.05
18028,6,12,1971,4.1,12.59,42.4,30.2,15.0,22.6
18029,6,13,1971,2.3,10.0,3.8,27.8,12.2,20.0
18030,6,14,1971,3.1,10.8,17.1,27.2,14.4,20.8
18031,6,15,1971,7.1,11.1,0.2,27.8,14.4,21.1
18032,6,16,1971,6.6,12.25,0.0,28.9,15.6,22.25
18033,6,17,1971,8.4,10.8,0.0,27.2,14.4,20.8
18034,6,18,1971,2.6,11.7,19.1,26.7,16.7,21.7
18035,6,19,1971,1.9,9.15,3.0,23.9,14.4,19.15
18036,6,20,1971,2.2,10.0,4.9,24.4,15.6,20.0
